Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI58,OUT027,3030.674594189206
FDR20,OUT013,871.5765457680297
FDC51,OUT018,1749.9778419820232
FDB16,OUT027,2856.1802616737377
FDE40,OUT049,1133.4016722721674
NCM17,OUT035,854.9461222403629
FDU56,OUT035,3094.202687876767
FDS32,OUT019,405.65548630666626
FDX02,OUT049,3649.0652659157236
FDT39,OUT027,3939.9883040572035
FDE35,OUT017,1096.3082271817107
NCI42,OUT019,1419.744268138941
DRL23,OUT046,1700.32341287392
FDA10,OUT046,1944.8435884137825
FDA11,OUT013,1583.539918233681
NCM06,OUT046,2437.1398101151813
NCT05,OUT035,4192.400036330815
NCQ02,OUT010,1030.9276102805775
NCY06,OUT049,2147.845388573253
FDY56,OUT035,3742.222483125041
FDL02,OUT035,1864.4705856730984
NCI06,OUT035,2954.668525561026
FDQ14,OUT045,2327.7652744963934
FDQ12,OUT017,3721.365625463963
FDP36,OUT046,852.2154063720086
FDK21,OUT027,5424.364917936822
FDO40,OUT045,2298.903039929771
NCK54,OUT019,-21.67323440885781
FDY09,OUT018,2542.4196653460604
NCW30,OUT049,4196.1916383952375
NCC55,OUT027,2049.1594624642667
FDE58,OUT018,1611.2522531998948
FDR39,OUT013,2956.169772305041
FDU28,OUT049,3102.3751217951117
FDH08,OUT017,3720.4858747004805
FDG35,OUT045,2776.000654521341
FDG22,OUT049,752.2603342093801
FDC34,OUT035,2662.2444278470384
FDP15,OUT018,3745.0957372052612
FDK34,OUT010,1875.4692705849748
FDU45,OUT035,2053.1353587689537
FDQ04,OUT027,2125.2681179487113
FDX22,OUT018,3097.5603199969
FDB45,OUT017,1785.2288023944661
NCH43,OUT027,4858.817769214127
DRE60,OUT046,3513.8793728991623
FDD17,OUT027,5191.650242605003
NCM54,OUT017,2118.389196950351
NCH55,OUT013,2051.4285839392974
NCT06,OUT017,2710.8123714489875
FDA48,OUT027,4945.8626194752105
FDY58,OUT027,5066.947176536849
FDO25,OUT045,3265.966657713896
FDN50,OUT045,1518.5768480942181
FDH35,OUT035,2771.549685955489
FDK09,OUT045,3524.337588082612
FDO16,OUT013,1382.343044604843
FDW11,OUT045,986.8437354855059
FDU47,OUT027,3726.6449535132356
NCQ42,OUT010,123.85260498650098
FDK55,OUT027,2905.501996758567
FDN08,OUT049,2002.4445712319653
FDT57,OUT045,3699.9976556731285
FDJ12,OUT018,3058.936473550594
DRL59,OUT017,969.3697819871982
NCN53,OUT046,585.1682806551296
FDO51,OUT010,-1125.994516858693
FDK56,OUT017,3080.117787977755
FDY12,OUT035,1043.5362009904002
FDU15,OUT035,819.9291221188348
FDQ19,OUT046,3890.2579823103474
DRF15,OUT045,2380.4636756394134
DRE25,OUT019,-428.8850435858015
FDK57,OUT018,1633.5407348885797
FDD33,OUT010,1729.287606237172
FDR34,OUT027,5119.501449943473
FDU04,OUT045,1890.8210211402165
FDE35,OUT019,-851.9697365402235
NCD31,OUT035,2718.7180448345716
FDJ56,OUT035,1735.761350860234
NCU53,OUT046,2596.8991101566394
FDD39,OUT035,3547.679907012297
NCU17,OUT019,-268.49461681384656
FDJ20,OUT046,2011.4839979092017
NCW41,OUT018,2207.756486551166
FDL52,OUT035,842.0467790443538
FDS39,OUT035,2411.2323650423914
DRJ47,OUT045,2685.687896998118
FDP13,OUT010,-1216.042851930299
DRK39,OUT010,-587.6421804583787
FDF28,OUT010,155.73704392508296
FDB09,OUT045,1946.1516854265265
FDM51,OUT046,1665.2359062096416
DRM49,OUT018,491.8382707825381
DRF23,OUT013,2802.400237365769
DRH01,OUT035,2867.331974288758
FDH12,OUT027,3172.9118546634318
FDA28,OUT019,147.6432972425771
FDW37,OUT018,1176.3609725309304
FDF02,OUT046,1666.636103344229
DRL37,OUT046,721.2066710581471
NCF43,OUT046,2236.626763175704
FDH08,OUT010,1707.8504122543386
FDR34,OUT019,1786.6741756330402
NCK19,OUT049,3158.041457844436
NCD55,OUT018,427.5620747555424
FDT27,OUT049,3834.5281800588123
FDQ57,OUT045,2286.3184578796217
FDA47,OUT035,2761.6390153777347
DRG15,OUT027,2472.756466314827
FDE05,OUT018,2097.2017304882074
FDN46,OUT046,1650.1057835163983
FDX27,OUT027,2983.243236859681
FDT51,OUT045,1763.6069573706677
FDU33,OUT013,813.8214624284353
FDJ16,OUT027,2424.4813014951196
FDD20,OUT019,79.82158819071611
FDT36,OUT049,668.5785938357933
DRF15,OUT027,3871.0243917188877
FDN52,OUT010,-470.3681028734591
FDC22,OUT027,4512.627169517684
FDX15,OUT045,2471.775288586098
FDT13,OUT013,3011.9098215667013
FDU04,OUT017,2060.802571008639
FDU31,OUT019,1579.6510153511656
FDW59,OUT027,2849.642186590376
NCO29,OUT046,2608.0805593715054
FDL15,OUT035,2578.7010888530335
FDI41,OUT049,2462.3631552516304
FDQ48,OUT049,1743.2315543360592
DRI39,OUT013,932.8693866763367
FDI08,OUT013,4035.677120877684
FDC21,OUT049,1915.5192106142295
FDF58,OUT035,1186.3001731233849
FDS08,OUT010,913.3333279281292
FDE47,OUT045,1912.964380652208
NCP18,OUT019,514.8706857624545
NCR41,OUT013,1579.6079849975781
FDA27,OUT013,4095.5128998555733
FDA43,OUT035,3223.5616577886144
FDA49,OUT045,1339.723843244938
NCE55,OUT018,2515.990651994307
DRM49,OUT027,2231.7073416311932
FDF22,OUT027,4844.749228800529
FDQ15,OUT018,1061.0272426830154
NCS54,OUT017,2868.652272793695
NCY05,OUT013,631.263993018352
FDR45,OUT046,3795.2918256095477
FDK57,OUT049,2040.2791212031984
FDF41,OUT010,1980.5321815347406
FDV21,OUT046,1990.7221777687032
FDD51,OUT046,752.6496488966814
FDF33,OUT046,1775.2060299937002
FDA38,OUT046,3779.325910407491
FDR56,OUT045,3073.180076943821
NCN41,OUT017,2031.0746880081756
FDC60,OUT027,2909.927813268522
FDB47,OUT045,3225.667808779848
DRH01,OUT013,2797.5483607650553
FDW08,OUT046,1674.517252169303
FDF38,OUT027,2169.1137091054593
FDY32,OUT017,2684.068131263211
FDG34,OUT049,1908.845958708967
FDG47,OUT019,2220.88463795573
NCF18,OUT035,3124.5969603856256
FDL39,OUT019,1020.6364324064562
NCH55,OUT035,2141.442972068688
DRJ35,OUT049,1092.0843228100573
FDS44,OUT035,3943.74900028823
DRE01,OUT018,3494.9358649271476
FDY39,OUT013,3004.397537853327
FDY32,OUT018,2286.8365071419794
FDR33,OUT027,3247.938395094585
NCP50,OUT049,1400.0513395665314
FDZ47,OUT018,1356.0950219110703
FDU57,OUT049,2562.5707679980037
FDY44,OUT013,3165.7170554804816
DRH59,OUT018,917.2420015930584
FDB03,OUT027,5270.23639421949
FDY46,OUT045,2903.103055901703
FDM39,OUT045,2752.5357716984404
FDY36,OUT035,1380.5610510520758
NCM55,OUT035,3042.8583561983414
FDJ50,OUT010,-1023.6434326879439
DRL60,OUT013,2429.803553907524
NCJ54,OUT049,3743.478066969537
FDX59,OUT017,693.1465766268939
FDI07,OUT013,3235.920228475378
DRF51,OUT010,-1294.428389295589
FDM14,OUT017,1881.6569181816799
FDP21,OUT045,2966.414826135744
FDE40,OUT035,1219.2392091701415
FDE05,OUT035,2538.3940163322777
FDM13,OUT027,3577.812357462076
FDC34,OUT027,3968.6106107819164
NCI55,OUT018,1677.6314907103729
NCE43,OUT018,2373.619866869128
FDW58,OUT018,1461.4112389161457
FDG60,OUT045,3643.495241863473
FDV31,OUT017,2897.6448948773905
FDR47,OUT013,3108.568089310863
FDM60,OUT019,-1162.6879279562977
NCF06,OUT018,3785.9768573483257
NCN26,OUT027,3312.5063986674063
FDQ59,OUT049,1534.0261360933987
FDF09,OUT046,640.4761291002742
NCS06,OUT017,4262.695714443811
FDT44,OUT046,1886.8189545085243
FDI19,OUT017,3965.873750509692
FDT22,OUT017,1085.6101004136933
NCF54,OUT027,4144.056582735073
DRG25,OUT045,2877.8806739364036
FDB59,OUT017,3243.688061072975
FDQ37,OUT017,3186.415134435143
FDP56,OUT035,954.6026278444699
FDW44,OUT035,2925.6624861318546
FDJ26,OUT010,1522.0713419960562
FDU43,OUT018,3520.547965427802
FDW33,OUT045,1617.011009334826
NCX53,OUT027,3721.2547910069484
FDN56,OUT010,443.0362620206971
DRF15,OUT049,2517.8728916743253
FDO33,OUT017,1938.8195083110527
FDZ39,OUT010,-185.617327332292
NCJ19,OUT017,985.3520142724958
FDU01,OUT035,3131.285627779825
FDT12,OUT035,3735.4604318104634
NCM18,OUT018,716.3401183999447
FDP19,OUT017,2144.847388142153
NCR42,OUT049,649.851153539355
FDN10,OUT046,1909.264938571006
FDG44,OUT017,1006.9058756004913
FDQ10,OUT046,2735.404404769377
DRH13,OUT049,1791.6247343719742
FDT52,OUT013,3947.877113541747
FDM56,OUT045,1714.5409469887022
NCO43,OUT010,-301.7786840457276
NCV29,OUT035,2942.7177578627075
NCF06,OUT013,4120.030596539151
FDO50,OUT035,1623.2335767727543
FDT59,OUT013,3675.8270353186144
FDX40,OUT027,2074.690929614094
FDE50,OUT017,3114.810147320325
FDX51,OUT017,3278.108665186166
NCD30,OUT018,1297.0864069184508
FDK15,OUT013,1647.3970181757936
FDL12,OUT045,974.095281916098
FDK46,OUT017,4202.581871755123
DRH49,OUT010,-605.8689695641939
FDQ57,OUT046,2352.7393718248686
FDY59,OUT017,1624.4297619567799
FDO09,OUT018,3882.980779200117
NCG30,OUT035,2132.7048372605245
FDM09,OUT017,2824.691768755372
NCN17,OUT027,3056.461661663419
NCS42,OUT013,1460.7369366043583
FDD02,OUT019,-16.657525718785053
FDE34,OUT013,2918.699218372665
FDU38,OUT045,2985.1489687820335
FDB33,OUT046,2521.4413074282284
NCJ29,OUT017,1492.5167370402248
FDZ27,OUT035,963.4547560833335
FDI40,OUT013,1671.3134940491254
FDG22,OUT013,726.2852297300992
FDT51,OUT017,1939.8065113171406
FDF20,OUT018,2879.3143670437594
FDV50,OUT035,2092.690387087984
FDT02,OUT049,729.2536777319508
DRC49,OUT017,2396.777071456051
FDF26,OUT049,2567.533747536649
FDV52,OUT035,2078.709380016643
FDX59,OUT049,708.8337881825905
FDV25,OUT035,3662.577981865916
FDW23,OUT027,2107.7476194109845
FDE53,OUT018,1467.4521645663156
FDA19,OUT017,2189.4678603432167
FDH22,OUT046,2005.8488532869305
NCO41,OUT013,1594.8752561513918
FDX12,OUT017,3967.6522013134086
FDF17,OUT013,3158.8888971174893
FDS11,OUT045,3493.900167698702
FDR51,OUT035,2557.3460084852377
FDT49,OUT010,-237.5072542044984
FDC56,OUT013,1949.4652882032624
FDR13,OUT027,3371.565138352541
FDQ60,OUT035,2109.628091436527
FDN38,OUT049,4062.6583915809956
NCL29,OUT013,2508.1583306354723
FDO13,OUT027,4063.4608042921877
FDE26,OUT018,2016.4108050482741
FDA31,OUT010,813.0075326353403
FDX14,OUT035,1374.2859622520791
FDA34,OUT045,2711.2451770360067
FDF26,OUT013,2518.228170157894
FDE38,OUT045,2587.7466247515968
DRI11,OUT046,1817.2397838940024
FDQ60,OUT027,3386.375799183421
FDL21,OUT027,2176.9159886159227
DRC12,OUT027,4487.34793382134
FDC47,OUT046,3594.8409409340084
FDE57,OUT045,2176.292948171495
FDT14,OUT045,1892.3720715351155
NCZ53,OUT046,2990.343331609161
FDE28,OUT018,3390.9792816426616
FDR19,OUT035,2469.197782032044
NCF54,OUT019,838.8139901645143
FDZ08,OUT046,1354.681248902655
NCJ05,OUT018,2159.304133036504
FDF59,OUT046,2035.9632141685415
NCO05,OUT035,1742.652367579807
FDW24,OUT018,559.3937844095478
NCX42,OUT018,2352.590214311841
NCA53,OUT035,938.0326444259101
FDI45,OUT019,921.2662942949119
FDG46,OUT046,1865.6669836656038
FDM20,OUT010,1935.37019880253
FDW11,OUT010,-894.5501682137312
FDX08,OUT035,3001.637529908229
NCK17,OUT035,814.5021740853758
FDK32,OUT018,2186.4176204613464
NCA42,OUT035,2664.615364028634
DRI01,OUT035,2850.7094350585417
NCL55,OUT049,4082.6359091089384
DRE25,OUT018,1234.1623181899806
FDD14,OUT017,2996.078486153148
FDB10,OUT046,3723.8823589694125
DRN11,OUT035,2423.4578221094985
FDP38,OUT018,582.3446942828839
NCA30,OUT017,3056.939044660856
FDT15,OUT017,3083.155125709626
NCP55,OUT018,654.6445660710433
FDF12,OUT035,2510.8291757970374
FDM21,OUT018,3770.0996666474043
FDX56,OUT035,3446.6399203823607
FDF10,OUT017,2448.0137602479754
FDT32,OUT045,2983.4680520777974
FDM51,OUT018,1408.8480116837247
NCR50,OUT018,2169.273620837892
FDI19,OUT049,3931.7841547744206
FDX21,OUT017,1837.5780983293416
FDR31,OUT035,2509.8563389221035
FDY02,OUT013,4190.896822644183
NCA29,OUT045,2625.8220622909735
NCX17,OUT046,3626.4725327411593
FDM12,OUT045,2993.4003906639427
FDI53,OUT027,4032.3849425141366
NCU30,OUT049,2689.913894065081
FDC56,OUT027,3381.5603686074037
FDK27,OUT018,1710.0472848635454
NCK18,OUT017,2736.785493926476
FDB52,OUT019,2177.194952752542
DRG25,OUT027,4433.753397686767
FDZ13,OUT049,988.0870582394409
FDB57,OUT019,1694.539317594351
FDR40,OUT046,1398.2700611790035
NCO14,OUT019,-1161.851296564899
NCN19,OUT045,2942.6834072612323
FDQ28,OUT019,613.1083144788226
FDO13,OUT018,2348.6539252401185
FDK48,OUT013,1299.559517772516
FDU07,OUT018,2157.3868638171257
FDW20,OUT046,1988.3570851600662
FDV12,OUT010,-279.7401545651878
FDH24,OUT013,2561.9570705545607
FDV59,OUT049,3521.478193475344
FDK57,OUT045,1857.7543642414757
FDL16,OUT027,2196.61952390187
NCQ17,OUT046,2439.2136721383263
FDJ15,OUT018,2714.3988993411626
FDX24,OUT049,1623.8024804316954
FDT47,OUT046,1608.675665848006
FDT10,OUT049,1146.6131015026547
FDZ37,OUT018,1199.3720532720974
FDW43,OUT027,5131.68442768846
DRN36,OUT017,1637.3677703644119
FDJ14,OUT045,1290.7259811307056
FDA32,OUT013,3480.7268178817767
FDJ38,OUT019,1164.8434339016167
FDQ57,OUT017,2455.589534901973
NCQ41,OUT019,1161.5398742951636
FDG56,OUT049,1130.4998572520992
DRC13,OUT027,3471.5291160466486
FDV55,OUT035,2455.1906561597266
FDQ49,OUT045,2487.0099099958593
FDE29,OUT010,-946.0192868574759
FDR03,OUT013,3346.4539715812552
FDD45,OUT049,1593.7887379620827
FDN38,OUT010,2057.8603720218803
FDT56,OUT046,995.2265297644442
FDT48,OUT045,3107.359336527385
FDU03,OUT049,3006.5463399342793
FDC56,OUT010,-28.984288762926553
NCO43,OUT027,3031.0656075954726
FDQ27,OUT017,1791.6635989065608
FDR03,OUT046,3318.332301909303
DRH23,OUT010,-1070.3298373211028
FDG22,OUT045,631.9612726463149
NCJ42,OUT013,1689.2185906693635
FDR24,OUT046,1511.4437025953982
FDW60,OUT035,2994.6791146156243
FDJ08,OUT013,3038.2423288177656
DRL59,OUT018,589.2125391424838
FDG60,OUT010,1763.4985785601548
FDW27,OUT017,2613.404019923542
FDX14,OUT018,981.2767656287804
FDC20,OUT013,971.4582127871342
NCS29,OUT018,3856.182203342782
FDJ56,OUT046,1597.6228568631557
FDB20,OUT019,-638.3131165062053
FDL28,OUT027,5109.820893154507
FDW01,OUT018,2144.584140751027
FDL03,OUT046,3183.9999507913017
FDX22,OUT049,3462.2681161489104
FDJ21,OUT035,2501.4116309291253
FDR31,OUT045,2333.2929429381825
FDG21,OUT035,2585.6072197475733
FDS22,OUT027,2224.774154195974
FDK08,OUT035,1780.1180229221295
FDE17,OUT018,2187.9224087840935
NCN30,OUT017,1636.817426695959
FDT50,OUT046,1605.6537495076657
NCX42,OUT049,2687.733513075178
FDJ12,OUT035,3484.579331898054
NCA18,OUT027,3311.521980189031
FDP23,OUT019,1550.5229537481994
FDX12,OUT013,3897.481189329979
FDN40,OUT018,2155.6757869483968
FDV48,OUT035,1460.2269822584944
NCY54,OUT013,2713.5491637445434
FDL16,OUT010,-1180.2992189945987
FDR45,OUT018,3524.9014054757695
FDJ52,OUT046,2575.5165083590373
DRG01,OUT017,1352.1545056482266
FDP52,OUT013,3728.1756314001036
FDU58,OUT017,3115.48161230698
FDL02,OUT045,1667.6590532872306
FDG28,OUT013,3933.4746360245567
FDA19,OUT035,2210.0909419234076
FDW46,OUT027,2584.973450069215
NCD43,OUT049,1745.1987291565724
DRG39,OUT013,885.584166084639
NCF55,OUT049,692.2648156352675
FDJ07,OUT046,1906.6887790596134
FDE08,OUT046,2398.080304062667
FDP56,OUT019,-1062.9216460459452
FDT45,OUT045,822.9202136364393
FDF17,OUT018,2821.7005221808413
FDX44,OUT046,1429.3163698046455
FDM28,OUT027,4312.951535895343
FDI36,OUT049,3278.9191629137217
FDS07,OUT045,1777.5140092389133
FDD36,OUT045,1832.6407835759178
FDW11,OUT046,1005.0518363061453
FDN40,OUT049,2556.1953216676234
NCQ18,OUT049,1636.931705385094
NCQ54,OUT017,2737.666799825514
NCS42,OUT045,1386.6178835470387
DRH39,OUT010,-704.7751832685309
FDC09,OUT027,3174.3694039203347
FDT08,OUT010,492.63177067564095
FDC08,OUT035,3743.063288384967
FDT20,OUT017,749.1928011287341
FDS35,OUT035,1191.4161823773497
FDX58,OUT018,2623.7824705920016
FDW58,OUT046,1720.9376186116006
DRD27,OUT046,1598.2594032166755
FDH32,OUT019,-327.7090870173279
FDS26,OUT035,4286.757590115338
FDQ31,OUT046,1455.6669841977985
FDP11,OUT018,3198.9345444325727
FDD58,OUT017,1712.1085343249151
FDM33,OUT045,3384.3508180120198
FDZ16,OUT049,3223.942137494752
NCS29,OUT010,2228.677712171587
NCM18,OUT019,-943.568753740673
FDP11,OUT049,3571.4449314238677
NCC42,OUT017,2339.223791727485
DRM23,OUT046,2715.925767901569
NCN55,OUT027,5207.14817578725
FDK46,OUT013,4109.855139499881
FDR01,OUT046,3196.1853274200203
NCA05,OUT045,2310.3356763740467
NCP43,OUT017,2912.9769753299147
FDR12,OUT010,845.0660376078413
FDQ01,OUT013,4100.942587052579
FDM13,OUT046,2102.3108358837917
FDQ19,OUT017,3995.373210501903
FDK56,OUT019,1027.8830659103123
NCX06,OUT010,972.7142149122687
FDO56,OUT027,3405.930314084213
FDU45,OUT045,1792.5790781430164
FDI16,OUT019,-972.2577604639328
FDL32,OUT046,1848.2070681538917
FDA07,OUT046,2030.2638066755276
FDA14,OUT045,2281.5869493003224
FDV46,OUT027,3698.528034241143
NCO07,OUT035,3499.259576853455
NCP41,OUT046,1689.2762504646057
FDY60,OUT018,2040.9881117427963
FDN38,OUT017,4104.490906426905
FDO15,OUT046,1279.1580497945945
FDT60,OUT013,1991.9542988944827
FDA55,OUT035,3738.770803598088
FDE02,OUT010,-404.78701589854495
DRJ39,OUT049,3586.1162974092417
FDV34,OUT035,1418.133809758163
FDS20,OUT027,4380.420680403442
FDF02,OUT027,3103.290804461928
FDW40,OUT017,2427.0836855136577
NCB43,OUT046,2931.877257236843
FDR58,OUT017,1581.696328735078
DRJ59,OUT035,820.5004429823266
NCD30,OUT017,1683.4639189538675
FDE14,OUT017,1734.9978143317308
FDC28,OUT018,1465.9878922070209
FDU16,OUT018,1137.9384836271045
NCD19,OUT035,1057.9648016403282
FDU21,OUT046,657.0781674166722
FDV59,OUT027,4894.872049720863
FDU03,OUT045,2862.092003604352
FDC33,OUT010,1281.844980870363
NCR42,OUT035,724.777238098331
DRH59,OUT035,1360.013537985995
NCM31,OUT035,2390.3577465294493
FDS50,OUT035,3664.8010827531525
FDP39,OUT046,874.8367314769193
FDQ55,OUT013,1960.6087561941677
FDV36,OUT019,110.42790870587106
FDI05,OUT027,2734.4204441855263
FDS45,OUT027,3228.414792000035
FDA39,OUT045,605.0121646942873
FDC37,OUT010,-162.76152149135032
FDJ60,OUT027,4141.81073439371
DRQ35,OUT046,1957.984665205146
NCJ06,OUT046,1905.006732548592
NCY42,OUT018,2016.0874535231474
DRM37,OUT049,3188.5253025438155
FDR14,OUT045,776.5650314147099
FDE51,OUT049,878.5396650646321
FDT33,OUT017,2803.7250811370423
FDR08,OUT013,1850.0631458519556
FDE36,OUT010,726.328898568313
FDL22,OUT019,-427.7627115162795
FDR44,OUT013,2171.688509719447
FDI56,OUT019,-460.70239007798864
FDE47,OUT010,118.68905492224314
FDV27,OUT010,-416.86338787390605
FDV10,OUT049,847.6562738739951
FDC40,OUT045,1253.4217348625737
NCX41,OUT013,3352.770212285557
NCQ38,OUT027,3127.5063181305673
FDV12,OUT027,3117.3273128929504
FDE52,OUT017,1584.1028414119764
FDG20,OUT027,4291.381729257406
FDV16,OUT027,2079.8713555598165
FDI32,OUT017,1919.4937374466836
FDJ32,OUT049,1120.1718875454758
FDN39,OUT018,2466.22964199471
FDY34,OUT017,2819.119887798914
FDC14,OUT035,892.9084374333454
FDA55,OUT017,3704.1454980397234
FDZ50,OUT010,1008.2348615682017
DRG13,OUT049,2717.95768004339
FDP01,OUT013,2515.950355127553
NCG54,OUT017,2818.9653683925467
FDM13,OUT045,2046.7634344434136
NCO18,OUT027,4272.117102574015
NCW41,OUT013,2507.583275379255
FDM52,OUT027,3823.0183972532154
NCF55,OUT035,729.851571316791
FDT09,OUT046,2157.6053582526347
NCM19,OUT035,1902.533430814613
FDW12,OUT018,2116.948319986394
FDP15,OUT019,2137.8993872827705
FDK36,OUT045,755.8671318350166
FDZ25,OUT035,2926.353176607169
NCW06,OUT049,3141.369262446323
FDW60,OUT046,2887.6582303848745
DRC49,OUT013,2333.62507572927
NCT17,OUT035,3130.9954934158604
NCN06,OUT018,2306.7625993128627
FDC45,OUT013,2733.1631104842054
DRJ47,OUT019,815.5285153982852
NCF06,OUT045,3996.1642770617796
FDE21,OUT010,-21.498579201630037
DRG27,OUT013,698.0593678696798
FDW40,OUT049,2394.596000658928
NCO53,OUT046,2885.691435228909
FDE23,OUT049,895.7492696820536
FDQ16,OUT046,1756.0095993855161
FDS26,OUT045,4029.286784733896
FDZ13,OUT010,-1101.7863325746662
FDS14,OUT049,2592.4935727280767
FDC10,OUT045,1883.368955154082
FDY16,OUT049,3074.4642732423795
FDJ20,OUT035,2194.72989396929
FDV43,OUT035,864.8438027285263
FDZ32,OUT027,3206.927564297038
FDR23,OUT046,2777.855454194012
FDN24,OUT035,1015.4825620281235
FDE34,OUT027,4349.227054117062
FDU31,OUT013,3534.8147415433964
FDW33,OUT018,1445.6776254322933
FDU26,OUT046,1932.5754145788737
FDE20,OUT027,4206.097804311981
NCW05,OUT035,1807.5547381335678
FDB22,OUT018,2135.73818240806
FDO56,OUT046,1913.3366700947504
FDA19,OUT027,3531.895380728738
DRI39,OUT045,840.0668804863133
FDH52,OUT018,764.8697560712878
FDZ50,OUT035,3087.6738831673756
NCN42,OUT035,2480.9448716829465
FDB53,OUT013,2385.866346313264
DRG11,OUT017,1841.2879327986598
DRK11,OUT027,3822.8330865953535
FDQ60,OUT017,2098.2703900740034
FDT36,OUT017,682.3943709746516
DRG25,OUT018,2661.4715819939415
DRJ23,OUT046,3012.1224090310243
FDG05,OUT035,2703.1375612173315
NCK06,OUT018,1652.3579961171486
FDU52,OUT017,2568.149754025581
FDW07,OUT018,1178.2714000372168
NCM17,OUT045,659.7057715416233
FDA22,OUT045,2610.8169547521234
NCA41,OUT018,2783.5829036297037
FDF38,OUT035,901.7819637220814
FDH52,OUT046,1072.6062734472002
FDY58,OUT019,1688.2450992801278
FDZ16,OUT045,3055.4092138073133
NCM18,OUT017,1091.809850956939
FDA22,OUT018,2372.6016094176816
NCJ43,OUT035,2927.489899463341
FDI34,OUT027,5136.263840299302
FDG56,OUT046,1050.1933054044284
FDS34,OUT046,1898.4554664654293
DRC01,OUT035,1023.1591078484005
FDQ04,OUT035,812.7674290549458
FDK04,OUT035,1108.7343413728852
FDT51,OUT049,1922.7915280578636
FDV26,OUT017,3257.836430113808
FDS04,OUT049,2379.450253905621
FDW43,OUT018,3384.284870230581
FDQ28,OUT010,581.0147981375409
NCK06,OUT017,2032.5195007388838
FDS23,OUT018,1790.8407089147695
FDZ36,OUT019,1120.5411808683893
FDE56,OUT018,772.8830021008487
FDW10,OUT027,4233.278918264346
NCN14,OUT045,2846.4487715736
NCQ18,OUT045,1479.2900993451872
FDW08,OUT017,1806.9464867684037
FDU43,OUT035,3927.541638044258
FDR33,OUT010,-161.2881334984511
FDM24,OUT010,522.3294940352913
NCZ05,OUT046,1634.1154522828745
NCV41,OUT035,1937.0650149507169
FDV11,OUT018,2526.738249474867
NCY05,OUT035,753.942004397424
FDV44,OUT018,2764.589330906992
FDW32,OUT049,1505.7756272516085
NCU18,OUT027,3709.880019267662
NCC43,OUT035,4083.2222429778417
FDW19,OUT013,1864.50895166785
FDN31,OUT035,3184.071554034503
FDI48,OUT045,822.4193993749589
FDS24,OUT017,1605.3122857348549
FDF46,OUT049,1943.6573113264876
DRG23,OUT017,2506.6018198550046
FDG14,OUT018,2175.6140914706084
NCY30,OUT049,2928.598981021625
FDO28,OUT018,1681.8064599953805
DRD24,OUT035,2412.5085231931153
FDI33,OUT049,1564.1621066950722
FDN32,OUT046,2958.341409985708
FDR16,OUT045,3338.80760744078
FDF26,OUT046,2494.9966550010276
NCN29,OUT018,527.5531864460049
FDE20,OUT045,2670.467034304225
FDA46,OUT046,3043.5561749243116
FDU28,OUT045,2954.070948433498
FDQ48,OUT045,1587.7843922905988
FDV36,OUT013,2091.998378177426
FDR14,OUT018,580.3101352453336
FDP23,OUT017,3541.029879703305
FDP56,OUT013,889.4785668117654
FDK48,OUT010,-664.8368003618214
FDR48,OUT046,2418.1635071015216
NCY29,OUT049,1018.105234180427
FDM22,OUT018,658.7242554907634
DRJ01,OUT013,2595.3633502931993
FDZ43,OUT045,3836.5223683875006
FDV03,OUT035,2609.894440703034
FDX11,OUT027,4371.032724638591
NCA41,OUT027,4506.113155375169
FDE38,OUT017,2767.031099277896
FDI27,OUT018,535.0453978851585
FDN32,OUT013,2953.5676005548776
NCN43,OUT017,2036.1131041489375
FDB47,OUT027,4736.506802180458
FDV03,OUT017,2583.045475210034
NCN30,OUT045,1502.6222744335907
NCV54,OUT010,-0.9529525216247521
FDV07,OUT013,1808.2451390905562
FDP07,OUT049,3235.6056083630624
FDK48,OUT018,930.0925116166695
FDM15,OUT019,556.1925062057726
FDY19,OUT027,3347.5412942699986
FDK46,OUT046,4102.178201593895
FDY11,OUT045,1069.7959204730125
FDH09,OUT046,874.0501513398276
FDO08,OUT027,4131.627806192757
FDU14,OUT013,3993.989349440411
FDD22,OUT027,3263.530909978659
FDM27,OUT017,2632.0058524182564
FDL02,OUT027,3198.7681442571193
NCA17,OUT035,2477.211452813864
FDE38,OUT019,729.9743868703144
NCG07,OUT049,3066.7481773647514
DRC27,OUT013,3921.425532774962
FDA27,OUT035,4224.416399111313
FDW40,OUT045,2236.9574267573444
DRI11,OUT013,1876.2466284101215
FDN50,OUT046,1583.4415984709374
FDR12,OUT046,2771.735590519691
FDT34,OUT027,3117.5930951119753
FDW11,OUT035,1163.406950791317
NCO30,OUT027,4351.778745490588
FDZ34,OUT017,3183.375429698479
FDU45,OUT017,1968.7595339423451
NCD42,OUT035,765.594615509234
FDX25,OUT045,2809.621967119512
NCR29,OUT046,911.4265550736877
FDX43,OUT019,781.6357153664685
FDB04,OUT010,-468.15710204832163
FDR49,OUT027,2217.2689632746924
FDS39,OUT018,1996.4934435524215
FDW58,OUT045,1651.3710514567438
FDG22,OUT019,-1205.0717427341447
FDG31,OUT017,1144.5555102796561
NCV53,OUT027,5230.362913061617
DRJ37,OUT035,2528.657695262629
FDV07,OUT035,1924.7042389336311
FDW52,OUT018,2414.153691060507
FDT15,OUT045,2913.202418618145
FDD02,OUT018,1633.3808210361567
FDM16,OUT035,1399.847272582078
NCE55,OUT046,2751.7799087736353
