Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI58,OUT027,2581.4076515692827
FDR20,OUT013,759.552002413694
FDC51,OUT018,1939.8439015893339
FDB16,OUT027,2345.899715065921
FDE40,OUT049,929.8629908677563
NCM17,OUT035,628.4789041183051
FDU56,OUT035,3113.353250626498
FDS32,OUT019,302.3218053004877
FDX02,OUT049,3794.77148670091
FDT39,OUT027,3948.0610714025847
FDE35,OUT017,858.3513319681092
NCI42,OUT019,552.2639502161096
DRL23,OUT046,1646.4943717128479
FDA10,OUT046,2049.122691672227
FDA11,OUT013,1518.8899637398852
NCM06,OUT046,2457.9818387420014
NCT05,OUT035,4174.2023803693955
NCQ02,OUT010,468.8017254164013
NCY06,OUT049,2047.8802772980218
FDY56,OUT035,3800.095159886428
FDL02,OUT035,1646.4943717128479
NCI06,OUT035,2948.6556909977517
FDQ14,OUT045,2476.656824683898
FDQ12,OUT017,3876.6226693788403
FDP36,OUT046,763.9510923570824
FDK21,OUT027,6288.752643490882
FDO40,OUT045,2513.0766729330294
NCK54,OUT019,287.66492215727595
FDY09,OUT018,2846.2738502712077
NCW30,OUT049,4194.386886709268
NCC55,OUT027,1137.145492358938
FDE58,OUT018,1809.9350282646817
FDR39,OUT013,3034.497328615585
FDU28,OUT049,3116.455091370253
FDH08,OUT017,3846.645797577306
FDG35,OUT045,2842.5005366761116
FDG22,OUT049,602.0399241047223
FDC34,OUT035,2580.760184386912
FDP15,OUT018,3710.480971577916
FDK34,OUT010,589.8263017798918
FDU45,OUT035,1953.9319463195
FDQ04,OUT027,1138.1787812417685
FDX22,OUT018,3261.222225798628
FDB45,OUT017,1646.4943717128479
NCH43,OUT027,5563.878602177337
DRE60,OUT046,3714.02663065503
FDD17,OUT027,6288.752643490882
NCM54,OUT017,2030.9412986108518
NCH55,OUT013,2043.934728680751
NCT06,OUT017,2623.369453354441
FDA48,OUT027,5701.297618095683
FDY58,OUT027,6265.738107921762
FDO25,OUT045,3639.2293279575692
FDN50,OUT045,1511.1152671476586
FDH35,OUT035,2617.4521404624866
FDK09,OUT045,3770.2336286142963
FDO16,OUT013,1327.7005368374946
FDW11,OUT045,1058.4391288634533
FDU47,OUT027,3357.2993041189834
NCQ42,OUT010,274.56650828224446
FDK55,OUT027,2434.744629100562
FDN08,OUT049,1949.5621577272518
FDT57,OUT045,3917.4424170433817
FDJ12,OUT018,3243.805502512865
DRL59,OUT017,797.0083624626168
NCN53,OUT046,603.3503317207133
FDO51,OUT010,92.03393627764001
FDK56,OUT017,3103.13408443717
FDY12,OUT035,817.0126539522379
FDU15,OUT035,610.7158514135418
FDQ19,OUT046,3932.417934471128
DRF15,OUT045,2510.4544238267736
DRE25,OUT019,239.09741956890247
FDK57,OUT018,1858.258035674557
FDD33,OUT010,591.5789354424498
FDR34,OUT027,6223.611278722201
FDU04,OUT045,2047.8315751414548
FDE35,OUT019,171.46918337958502
NCD31,OUT035,2668.0468612551126
FDJ56,OUT035,1633.1871317258524
NCU53,OUT046,2556.618520996359
FDD39,OUT035,3664.493132128823
NCU17,OUT019,249.12046603308198
FDJ20,OUT046,2039.3068494509696
NCW41,OUT018,2451.1300481702365
FDL52,OUT035,618.9465552698093
FDS39,OUT035,2126.299339601008
DRJ47,OUT045,2842.248223450154
FDP13,OUT010,92.03393627764001
DRK39,OUT010,193.57976207668594
FDF28,OUT010,273.74159006785175
FDB09,OUT045,2005.245979286702
FDM51,OUT046,1596.5552412537188
DRM49,OUT018,695.2965118837243
DRF23,OUT013,2843.442811822331
DRH01,OUT035,2878.214829014899
FDH12,OUT027,2663.5863711125303
FDA28,OUT019,296.0137387163821
FDW37,OUT018,1378.942099016402
FDF02,OUT046,1646.4943717128479
DRL37,OUT046,625.3570073491433
NCF43,OUT046,2115.921960146685
FDH08,OUT010,579.0846309082985
FDR34,OUT019,585.2775567710725
NCK19,OUT049,3152.5912155155806
NCD55,OUT018,604.7990972300761
FDT27,OUT049,3849.453296582612
FDQ57,OUT045,2478.9232311503174
FDA47,OUT035,2600.2374971004933
DRG15,OUT027,1765.7059331601997
FDE05,OUT018,2355.558410738305
FDN46,OUT046,1643.998208071897
FDX27,OUT027,2563.0151481750568
FDT51,OUT045,1754.732668864599
FDU33,OUT013,637.1281369176745
FDJ16,OUT027,1604.7271561769985
FDD20,OUT019,293.1772893041912
FDT36,OUT049,602.0399241047223
DRF15,OUT027,4020.032051905406
FDN52,OUT010,199.31580006474246
FDC22,OUT027,5470.785353679639
FDX15,OUT045,2578.481814936297
FDT13,OUT013,3097.449105696063
FDU04,OUT017,2061.2122618967037
FDU31,OUT019,539.0225513629061
FDW59,OUT027,2341.9675944288833
NCO29,OUT046,2594.6641393763334
FDL15,OUT035,2531.1424838040707
FDI41,OUT049,2494.3956364560254
FDQ48,OUT049,1580.5727277368205
DRI39,OUT013,839.450383813192
FDI08,OUT013,4112.491381615434
FDC21,OUT049,1733.3311201676981
FDF58,OUT035,991.0289565508433
FDS08,OUT010,431.2874546163467
FDE47,OUT045,2023.2471629374447
NCP18,OUT019,366.18969747289174
NCR41,OUT013,1551.9421729992368
FDA27,OUT013,4106.077535966724
FDA43,OUT035,3117.73525633462
FDA49,OUT045,1356.632661217445
NCE55,OUT018,2816.2925334629567
DRM49,OUT027,1141.4926469395218
FDF22,OUT027,5563.462150537904
FDQ15,OUT018,1293.8851888552233
NCS54,OUT017,2915.4107715356904
NCY05,OUT013,602.8370950713668
FDR45,OUT046,3964.390092678181
FDK57,OUT049,2037.2114537659495
FDF41,OUT010,584.0143770329187
FDV21,OUT046,2051.2993799297337
FDD51,OUT046,754.1439059076147
FDF33,OUT046,1653.73561709991
FDA38,OUT046,3936.030552165251
FDR56,OUT045,3067.623255255225
NCN41,OUT017,2023.4522755020746
FDC60,OUT027,2437.611547786556
FDB47,OUT045,3591.393808846988
DRH01,OUT013,2856.2737906840634
FDW08,OUT046,1646.4943717128479
FDF38,OUT027,1138.1787812417685
FDY32,OUT017,2573.2762200137113
FDG34,OUT049,1651.295871973994
FDG47,OUT019,579.7671002550092
NCF18,OUT035,3068.6990428922704
FDL39,OUT019,461.0374552384422
NCH55,OUT035,2040.751926805246
DRJ35,OUT049,919.3063074995064
FDS44,OUT035,3894.563959735204
DRE01,OUT018,3583.8784257676625
FDY39,OUT013,3111.917176277433
FDY32,OUT018,2438.599842596203
FDR33,OUT027,3121.134797925992
NCP50,OUT049,1293.6117716521
FDZ47,OUT018,1529.5939933222558
FDU57,OUT049,2457.8849318933626
FDY44,OUT013,3089.3984458676837
DRH59,OUT018,1148.9534591432216
FDB03,OUT027,6176.856415294825
FDY46,OUT045,3026.6826238632984
FDM39,OUT045,2888.2465309584904
FDY36,OUT035,1173.903684271447
NCM55,OUT035,3126.740697481171
FDJ50,OUT010,142.2197419827635
DRL60,OUT013,2430.356321058438
NCJ54,OUT049,3836.7897158675705
FDX59,OUT017,602.0399241047223
FDI07,OUT013,3098.984078327073
DRF51,OUT010,92.03393627764001
FDM14,OUT017,1653.73561709991
FDP21,OUT045,3087.6737719040275
FDE40,OUT035,1058.284944487382
FDE05,OUT035,2506.6771554075817
FDM13,OUT027,3343.8778696603827
FDC34,OUT027,4006.9751769122613
NCI55,OUT018,1939.8439015893339
NCE43,OUT018,2620.8881499477175
FDW58,OUT018,1606.1644588445267
FDG60,OUT045,3847.4648521484696
FDV31,OUT017,2880.0097303907264
FDR47,OUT013,3040.416461718135
FDM60,OUT019,92.03393627764001
NCF06,OUT018,3747.286911740384
NCN26,OUT027,3160.9912783770587
FDQ59,OUT049,1356.0758945290604
FDF09,OUT046,612.0262590295329
NCS06,OUT017,4248.022074267458
FDT44,OUT046,1956.033582148425
FDI19,OUT017,3972.3111482980776
FDT22,OUT017,911.2476309478507
NCF54,OUT027,4379.935008235798
DRG25,OUT045,3078.9649898874286
FDB59,OUT017,2998.086657950101
FDQ37,OUT017,3033.010767470001
FDP56,OUT035,763.9510923570824
FDW44,OUT035,2900.744677595244
FDJ26,OUT010,591.1539314628703
FDU43,OUT018,3435.243204607163
FDW33,OUT045,1646.4943717128479
NCX53,OUT027,3437.2107672609172
FDN56,OUT010,370.74360765340066
DRF15,OUT049,2481.175149546083
FDO33,OUT017,1931.4086334685137
FDZ39,OUT010,218.6018462483509
NCJ19,OUT017,849.0618423716318
FDU01,OUT035,2999.299557515333
FDT12,OUT035,3792.3305479259916
NCM18,OUT018,948.6334732775626
FDP19,OUT017,2035.7493872512662
NCR42,OUT049,602.0399241047223
FDN10,OUT046,1979.4448146448406
FDG44,OUT017,849.0618423716318
FDQ10,OUT046,2900.197487778266
DRH13,OUT049,1644.0546265869316
FDT52,OUT013,3955.599383102033
FDM56,OUT045,1738.092451178084
NCO43,OUT010,217.691321237205
NCV29,OUT035,2954.2486872453683
NCF06,OUT013,4203.126002283497
FDO50,OUT035,1424.823705349797
FDT59,OUT013,3830.1196525419837
FDX40,OUT027,1138.1787812417685
FDE50,OUT017,3053.9096075223347
FDX51,OUT017,3101.72183311525
NCD30,OUT018,1527.5808539914112
FDK15,OUT013,1641.2775093147027
FDL12,OUT045,950.0496944625573
FDK46,OUT017,4213.492748157748
DRH49,OUT010,182.90812245435683
FDQ57,OUT046,2461.420558428823
FDY59,OUT017,1451.9214305238243
FDO09,OUT018,3762.855747343009
NCG30,OUT035,2020.5740548969968
FDM09,OUT017,2743.064705715766
NCN17,OUT027,2588.805199422787
NCS42,OUT013,1384.4463835618114
FDD02,OUT019,290.43383278880583
FDE34,OUT013,3110.777719524544
FDU38,OUT045,3075.047510359626
FDB33,OUT046,2581.6227194814896
NCJ29,OUT017,1359.8071547623342
FDZ27,OUT035,763.9510923570824
FDI40,OUT013,1595.8476818273693
FDG22,OUT013,605.4042424072198
FDT51,OUT017,1754.732668864599
FDF20,OUT018,2997.278395111695
FDV50,OUT035,2022.023037236256
FDT02,OUT049,610.7158514135418
DRC49,OUT017,2479.377884209525
FDF26,OUT049,2453.4427705572693
FDV52,OUT035,1974.2792126205243
FDX59,OUT049,602.0399241047223
FDV25,OUT035,3783.240310721442
FDW23,OUT027,1138.1787812417685
FDE53,OUT018,1606.1644588445267
FDA19,OUT017,2029.1474827440493
FDH22,OUT046,2051.2993799297337
NCO41,OUT013,1557.4885304723607
FDX12,OUT017,4008.644060991023
FDF17,OUT013,3094.8161530804587
FDS11,OUT045,3767.8901929622475
FDR51,OUT035,2499.2015664302908
FDT49,OUT010,215.16606749756585
FDC56,OUT013,2013.317966098525
FDR13,OUT027,3160.9912783770587
FDQ60,OUT035,2017.9724541251812
FDN38,OUT049,3945.5614032962567
NCL29,OUT013,2475.5928338854633
FDO13,OUT027,4095.888612393708
FDE26,OUT018,2346.9321370070343
FDA31,OUT010,432.6911210840337
FDX14,OUT035,1180.8446662376346
FDA34,OUT045,2905.101438090774
FDF26,OUT013,2427.5956933118277
FDE38,OUT045,2670.4802441530423
DRI11,OUT046,1966.4417657911354
FDQ60,OUT027,3192.3813262163712
FDL21,OUT027,1138.1787812417685
DRC12,OUT027,5340.953111246284
FDC47,OUT046,3765.042887081051
FDE57,OUT045,2054.899859745283
FDT14,OUT045,2014.636908993651
NCZ53,OUT046,3112.973994691471
FDE28,OUT018,3453.1119407856154
FDR19,OUT035,2535.930692423324
NCF54,OUT019,428.87836332856983
FDZ08,OUT046,1317.223885437887
NCJ05,OUT018,2372.9426175246685
FDF59,OUT046,2044.43704018152
NCO05,OUT035,1637.8284792535164
FDW24,OUT018,750.9592718450099
NCX42,OUT018,2536.5647023869774
NCA53,OUT035,763.9510923570824
FDI45,OUT019,413.1164354199082
FDG46,OUT046,1944.153174927325
FDM20,OUT010,577.3619399342917
FDW11,OUT010,167.51075848790526
FDX08,OUT035,3017.742814296519
NCK17,OUT035,620.4930717827204
FDK32,OUT018,2368.72996866643
NCA42,OUT035,2596.866078373138
DRI01,OUT035,2883.4193302450894
NCL55,OUT049,4064.3929995801386
DRE25,OUT018,1467.8673378862138
FDD14,OUT017,3047.751632620403
FDB10,OUT046,3860.922525150945
DRN11,OUT035,2501.7872718937733
FDP38,OUT018,763.14414213792
NCA30,OUT017,3046.047211166441
FDT15,OUT017,3118.8228563122243
NCP55,OUT018,855.4429992604973
FDF12,OUT035,2493.285985416669
FDM21,OUT018,3744.3897559446655
FDX56,OUT035,3399.1220901374822
FDF10,OUT017,2520.991133808938
FDT32,OUT045,3026.6826238632984
FDM51,OUT018,1603.212073904717
NCR50,OUT018,2389.1697187221844
FDI19,OUT049,3951.0045164373423
FDX21,OUT017,1649.4467566526573
FDR31,OUT035,2503.0103249248345
FDY02,OUT013,4060.807605537488
NCA29,OUT045,2890.4483776923735
NCX17,OUT046,3736.4155255172122
FDM12,OUT045,3056.8555562583538
FDI53,OUT027,3973.7675432077535
NCU30,OUT049,2584.878676940961
FDC56,OUT027,3217.989860100298
FDK27,OUT018,1939.8439015893339
NCK18,OUT017,2720.870720277744
FDB52,OUT019,582.3276071984153
DRG25,OUT027,5120.960832715002
FDZ13,OUT049,794.5679148984844
FDB57,OUT019,581.6027195594976
FDR40,OUT046,1329.8332729533834
NCO14,OUT019,92.03393627764001
NCN19,OUT045,3006.7084215458385
FDQ28,OUT019,339.28050141565444
FDO13,OUT018,2456.2769111228704
FDK48,OUT013,1258.3587729603178
FDU07,OUT018,2338.892531177272
FDW20,OUT046,2078.2449919612977
FDV12,OUT010,215.61330680314913
FDH24,OUT013,2546.1540160292952
FDV59,OUT049,3670.3422743572514
FDK57,OUT045,1996.3116087465098
FDL16,OUT027,1141.4926469395218
NCQ17,OUT046,2469.9126825157196
FDJ15,OUT018,3019.7783767536803
FDX24,OUT049,1447.50291461375
FDT47,OUT046,1550.6118417881496
FDT10,OUT049,921.9029149987717
FDZ37,OUT018,1373.1420677251238
FDW43,OUT027,6211.660290743818
DRN36,OUT017,1521.6106624970791
FDJ14,OUT045,1287.4375141113073
FDA32,OUT013,3649.2243087302627
FDJ38,OUT019,498.68106493875655
FDQ57,OUT017,2485.2288066126716
NCQ41,OUT019,482.114961454834
FDG56,OUT049,898.9863221079916
DRC13,OUT027,3262.5420820683994
FDV55,OUT035,2542.3147279656637
FDQ49,OUT045,2567.971714244358
FDE29,OUT010,167.39985511395503
FDR03,OUT013,3347.440108638236
FDD45,OUT049,1449.5160539445944
FDN38,OUT010,583.7041524337072
FDT56,OUT046,860.5221114640526
FDT48,OUT045,3096.298108897053
FDU03,OUT049,3062.6477364266443
FDC56,OUT010,256.0851386699898
NCO43,OUT027,2571.7243334297555
FDQ27,OUT017,1649.3544756560245
FDR03,OUT046,3376.348920243181
DRH23,OUT010,161.69393086627346
FDG22,OUT045,617.6361476538183
NCJ42,OUT013,1643.7736729556536
FDR24,OUT046,1383.4740065381147
FDW60,OUT035,2914.4311683305255
FDJ08,OUT013,3097.449105696063
DRL59,OUT018,787.1195748933959
FDG60,OUT010,615.5437316750315
FDW27,OUT017,2468.5527870126584
FDX14,OUT018,1282.7838754967022
FDC20,OUT013,841.4777616897462
NCS29,OUT018,3871.1193762387325
FDJ56,OUT046,1637.8284792535164
FDB20,OUT019,189.40854162012704
FDL28,OUT027,6236.201694027742
FDW01,OUT018,2360.610205665091
FDL03,OUT046,3048.7554428367266
FDX22,OUT049,3682.167009756665
FDJ21,OUT035,2548.217215518951
FDR31,OUT045,2471.7903341192696
FDG21,OUT035,2532.134730446202
FDS22,OUT027,1138.1787812417685
FDK08,OUT035,1598.5683805845633
FDE17,OUT018,2362.212108063518
NCN30,OUT017,1542.1330219488125
FDT50,OUT046,1559.5361150304523
NCX42,OUT049,2602.7741454337447
FDJ12,OUT035,3628.2798734471744
NCA18,OUT027,3165.3851194303606
FDP23,OUT019,534.6652140859107
FDX12,OUT013,3998.0026379325245
FDN40,OUT018,2326.589726032997
FDV48,OUT035,1284.8925802069302
NCY54,OUT013,2857.4491181157236
FDL16,OUT010,92.03393627764001
FDR45,OUT018,3517.8330497477
FDJ52,OUT046,2579.658507531751
DRG01,OUT017,1274.0160294113834
FDP52,OUT013,3831.8234532974793
FDU58,OUT017,3121.7723497640523
FDL02,OUT045,1646.4943717128479
FDG28,OUT013,3955.599383102033
FDA19,OUT035,2025.7042456275472
FDW46,OUT027,1782.7780686420417
NCD43,OUT049,1644.0546265869316
DRG39,OUT013,787.6742952434921
NCF55,OUT049,605.2144325775575
FDJ07,OUT046,1996.3433845272928
FDE08,OUT046,2486.264250826276
FDP56,OUT019,116.70325283037944
FDT45,OUT045,828.5932513647049
FDF17,OUT018,3011.386135573305
FDX44,OUT046,1365.446369645697
FDM28,OUT027,4913.294680969946
FDI36,OUT049,3151.996764317169
FDS07,OUT045,1920.8497991068164
FDD36,OUT045,1959.4330390849332
FDW11,OUT046,932.6583770132976
FDN40,OUT049,2447.5089923472724
NCQ18,OUT049,1557.8038526503246
NCQ54,OUT017,2731.469486223029
NCS42,OUT045,1431.6686616787704
DRH39,OUT010,175.3806968153754
FDC09,OUT027,2574.70367885434
FDT08,OUT010,346.42682803959104
FDC08,OUT035,3736.2590974203695
FDT20,OUT017,613.2829987493948
FDS35,OUT035,1077.2768593679152
FDX58,OUT018,3023.9210584111693
FDW58,OUT046,1646.4943717128479
DRD27,OUT046,1594.6760609939947
FDH32,OUT019,242.65095239901206
FDS26,OUT035,4085.439125778465
FDQ31,OUT046,1365.457982243384
FDP11,OUT018,3365.979826901946
FDD58,OUT017,1598.5683805845633
FDM33,OUT045,3637.848539249105
FDZ16,OUT049,3129.2742853506243
NCS29,OUT010,583.5722230695999
NCM18,OUT019,170.99850014425462
FDP11,OUT049,3726.1278231689635
NCC42,OUT017,2095.241776737667
DRM23,OUT046,2855.664559047381
NCN55,OUT027,6232.932173075723
FDK46,OUT013,4156.757933855252
FDR01,OUT046,3128.0222565856798
NCA05,OUT045,2510.1918714707062
NCP43,OUT017,2914.183418292544
FDR12,OUT010,409.3363080169674
FDQ01,OUT013,3996.728917640939
FDM13,OUT046,2053.435413229811
FDQ19,OUT017,3967.4112818146705
FDK56,OUT019,468.4151246076336
NCX06,OUT010,478.75585467029043
FDO56,OUT027,3165.3851194303606
FDU45,OUT045,1848.5554208506865
FDI16,OUT019,164.7375769590171
FDL32,OUT046,1952.3133647855118
FDA07,OUT046,2059.484721359219
FDA14,OUT045,2507.1807425130355
FDV46,OUT027,3360.5124222077206
NCO07,OUT035,3632.1710950825777
NCP41,OUT046,1646.4943717128479
FDY60,OUT018,1995.1369796000433
FDN38,OUT017,4007.032792489024
FDO15,OUT046,1165.3762972788197
FDT60,OUT013,2016.4499777844446
FDA55,OUT035,3805.8486087160195
FDE02,OUT010,206.80921630299778
DRJ39,OUT049,3758.780256519365
FDV34,OUT035,1157.5331455368403
FDS20,OUT027,5120.5029180658485
FDF02,OUT027,2637.040064912146
FDW40,OUT017,2167.4476063495
NCB43,OUT046,3060.6916286673413
FDR58,OUT017,1396.1019273466038
DRJ59,OUT035,620.4930717827204
NCD30,OUT017,1587.9625441498924
FDE14,OUT017,1560.2092292295547
FDC28,OUT018,1606.1644588445267
FDU16,OUT018,1354.0770002939678
NCD19,OUT035,855.7158411794559
FDU21,OUT046,607.528147668939
FDV59,OUT027,5562.467656454696
FDU03,OUT045,3031.2596757272804
FDC33,OUT010,540.1994404457973
NCR42,OUT035,602.0399241047223
DRH59,OUT035,1178.4532134107446
NCM31,OUT035,2092.9463086139713
FDS50,OUT035,3788.3133737328635
FDP39,OUT046,820.3972371414347
FDQ55,OUT013,1974.5402882409328
FDV36,OUT019,295.99392063627096
FDI05,OUT027,2119.752471103663
FDS45,OUT027,2595.293149648927
FDA39,OUT045,620.1489506493347
FDC37,OUT010,238.99898157739975
FDJ60,OUT027,4289.036361508614
DRQ35,OUT046,2049.826746350593
NCJ06,OUT046,2050.5503508190263
NCY42,OUT018,2352.0060128455457
DRM37,OUT049,3157.39572276218
FDR14,OUT045,792.7904813858436
FDE51,OUT049,638.4332477792382
FDT33,OUT017,2686.216724070718
FDR08,OUT013,1852.4677484499446
FDE36,OUT010,415.69049431114104
FDL22,OUT019,236.15712694493297
FDR44,OUT013,2038.9222345545456
FDI56,OUT019,230.6735822074918
FDE47,OUT010,272.361682885748
FDV27,OUT010,205.613023466117
FDV10,OUT049,621.8034793987114
FDC40,OUT045,1278.6933622267313
NCX41,OUT013,3620.9556728312873
NCQ38,OUT027,2574.70367885434
FDV12,OUT027,2617.409939069318
FDE52,OUT017,1363.2491609770616
FDG20,OUT027,4621.71572702381
FDV16,OUT027,1137.145492358938
FDI32,OUT017,1943.401163947278
FDJ32,OUT049,937.8871962237413
FDN39,OUT018,2618.1043775829066
FDY34,OUT017,2736.791479149475
FDC14,OUT035,620.4930717827204
FDA55,OUT017,3827.278164640416
FDZ50,OUT010,472.01696665549275
DRG13,OUT049,2604.1851050656737
FDP01,OUT013,2462.414827770265
NCG54,OUT017,2896.180593904594
FDM13,OUT045,2029.1678294650267
NCO18,OUT027,4905.986475678286
NCW41,OUT013,2483.879956034767
FDM52,OUT027,4010.0975163035855
NCF55,OUT035,603.3503317207133
FDT09,OUT046,2099.6924939846085
NCM19,OUT035,1742.9452091023695
FDW12,OUT018,2335.7837111901845
FDP15,OUT019,597.4338541521251
FDK36,OUT045,763.9510923570824
FDZ25,OUT035,2923.308107772553
NCW06,OUT049,3137.6903362181324
FDW60,OUT046,2936.428392082238
DRC49,OUT013,2429.7038328767617
NCT17,OUT035,3120.9814089163997
NCN06,OUT018,2462.852018138533
FDC45,OUT013,2829.956597223541
DRJ47,OUT019,427.03693739567285
NCF06,OUT045,4195.522008145546
FDE21,OUT010,262.4288224980856
DRG27,OUT013,613.9247230565364
FDW40,OUT049,2109.731714312898
NCO53,OUT046,3090.6118458446867
FDE23,OUT049,643.6964856438586
FDQ16,OUT046,1653.73561709991
FDS26,OUT045,4027.3823010729484
FDZ13,OUT010,96.8458128117707
FDS14,OUT049,2454.537447375716
FDC10,OUT045,1962.0663650811412
FDY16,OUT049,3122.2143799350238
FDJ20,OUT035,2020.5740548969968
FDV43,OUT035,623.9285878652432
FDZ32,OUT027,2573.2873277822514
FDR23,OUT046,2879.715279367655
FDN24,OUT035,830.578152879242
FDE34,OUT027,5180.591487773328
FDU31,OUT013,3658.890807603669
FDW33,OUT018,1606.1644588445267
FDU26,OUT046,1958.6939884206472
FDE20,OUT027,4288.499209018076
NCW05,OUT035,1646.4943717128479
FDB22,OUT018,2330.545340152051
FDO56,OUT046,1958.6939884206472
FDA19,OUT027,3318.144128787657
DRI39,OUT045,851.0892202481862
FDH52,OUT018,890.280978807313
FDZ50,OUT035,3139.1145299914806
NCN42,OUT035,2533.0341761808368
FDB53,OUT013,2454.436899566665
DRG11,OUT017,1656.595721043087
DRK11,OUT027,3908.492513189121
FDQ60,OUT017,2016.4499777844446
FDT36,OUT017,602.0399241047223
DRG25,OUT018,3019.7783767536803
DRJ23,OUT046,3061.5786563861375
FDG05,OUT035,2562.0722469137
NCK06,OUT018,1941.8725830168657
FDU52,OUT017,2477.8999762445865
FDW07,OUT018,1373.8444698204025
NCM17,OUT045,646.927855517725
FDA22,OUT045,2738.530839826717
NCA41,OUT018,2982.9719670126588
FDF38,OUT035,620.4930717827204
FDH52,OUT046,957.9251503731399
FDY58,OUT019,563.4224481431459
FDZ16,OUT045,3039.5018178436703
NCM18,OUT017,957.305894652602
FDA22,OUT018,2559.5476787195626
NCJ43,OUT035,2920.7904714967813
FDI34,OUT027,6243.312520225273
FDG56,OUT046,945.5681691068274
FDS34,OUT046,1951.5095465822972
DRC01,OUT035,766.0760877455373
FDQ04,OUT035,620.1489506493347
FDK04,OUT035,862.9779528993789
FDT51,OUT049,1745.1185799299276
FDV26,OUT017,3033.010767470001
FDS04,OUT049,2121.7242447916624
FDW43,OUT018,3358.580593749688
FDQ28,OUT010,343.68593689570787
NCK06,OUT017,2061.2122618967037
FDS23,OUT018,1917.428225133932
FDZ36,OUT019,489.8509754622817
FDE56,OUT018,952.3005895212577
FDW10,OUT027,4610.512940106357
NCN14,OUT045,3027.63740518147
NCQ18,OUT045,1572.1252969925135
FDW08,OUT017,1646.4943717128479
FDU43,OUT035,3882.919085005061
FDR33,OUT010,238.61822032453085
FDM24,OUT010,370.74360765340066
NCZ05,OUT046,1646.4943717128479
NCV41,OUT035,1856.3344845024246
FDV11,OUT018,2780.5295335012715
NCY05,OUT035,613.2829987493948
FDV44,OUT018,3022.727870205508
FDW32,OUT049,1333.6223177471134
NCU18,OUT027,3430.317539616322
NCC43,OUT035,3961.946160868131
FDW19,OUT013,1745.3591688839465
FDN31,OUT035,3121.8684366351968
FDI48,OUT045,770.592211886404
FDS24,OUT017,1383.4740065381147
FDF46,OUT049,1949.5621577272518
DRG23,OUT017,2468.8682661063517
FDG14,OUT018,2335.927092036103
NCY30,OUT049,2976.0035083719677
FDO28,OUT018,1897.1102989046067
DRD24,OUT035,2102.9289458407334
FDI33,OUT049,1377.0423512971956
FDN32,OUT046,3066.1045561452006
FDR16,OUT045,3606.094397961724
FDF26,OUT046,2456.0367668930685
NCN29,OUT018,748.8342764565549
FDE20,OUT045,2781.1139290830224
FDA46,OUT046,3113.8610224102677
FDU28,OUT045,3026.6826238632984
FDQ48,OUT045,1596.5552412537188
FDV36,OUT013,2050.4269856467827
FDR14,OUT018,817.0591630297117
FDP23,OUT017,3696.547887292074
FDP56,OUT013,772.1162832991066
FDK48,OUT010,178.93196151577445
FDR48,OUT046,2464.8034995640874
NCY29,OUT049,855.8954905327829
FDM22,OUT018,817.0591630297117
DRJ01,OUT013,2503.9077662805903
FDZ43,OUT045,3941.2159117222986
FDV03,OUT035,2539.9880117864045
FDX11,OUT027,5052.320472846781
NCA41,OUT027,5394.53008789405
FDE38,OUT017,2682.7922447510505
FDI27,OUT018,743.2463361877649
FDN32,OUT013,3053.344485166903
NCN43,OUT017,2061.2122618967037
FDB47,OUT027,5558.819042401185
FDV03,OUT017,2518.1124532317253
NCN30,OUT045,1570.1121576616688
NCV54,OUT010,269.20347788084416
FDV07,OUT013,1692.2177664918536
FDP07,OUT049,3103.0147801676194
FDK48,OUT018,1118.5040963996282
FDM15,OUT019,352.09335752538055
FDY19,OUT027,3170.733591139487
FDK46,OUT046,4174.579930188512
FDY11,OUT045,1055.842521364188
FDH09,OUT046,797.0083624626168
FDO08,OUT027,4223.673782378664
FDU14,OUT013,4105.753210530001
FDD22,OUT027,3172.897022877231
FDM27,OUT017,2562.7220464068255
FDL02,OUT027,2642.9969003179435
NCA17,OUT035,2523.6006390909183
FDE38,OUT019,403.93694969799503
NCG07,OUT049,3163.9329501477837
DRC27,OUT013,3960.0218648156174
FDA27,OUT035,4128.521132812899
FDW40,OUT045,2077.618233003677
DRI11,OUT013,1951.9845574644546
FDN50,OUT046,1511.1152671476586
FDR12,OUT046,2900.197487778266
FDT34,OUT027,2641.580549245855
FDW11,OUT035,946.7162395248425
NCO30,OUT027,5064.006664136845
FDZ34,OUT017,3113.721689935673
FDU45,OUT017,1926.874114207093
NCD42,OUT035,613.2829987493948
FDX25,OUT045,3015.55277896244
NCR29,OUT046,859.2087914723892
FDX43,OUT019,405.9036169369577
FDB04,OUT010,197.74645257089435
FDR49,OUT027,1157.0687599853536
FDS39,OUT018,1995.1369796000433
FDW58,OUT045,1646.4943717128479
FDG22,OUT019,92.03393627764001
FDG31,OUT017,998.3778404301531
NCV53,OUT027,6288.752643490882
DRJ37,OUT035,2491.3308129022207
FDV07,OUT035,1741.6579147962516
FDW52,OUT018,2522.2466386376964
FDT15,OUT045,3084.7242784521995
FDD02,OUT018,1841.2354373550481
FDM16,OUT035,1149.5101270344298
NCE55,OUT046,2866.769369789324
FDB57,OUT018,3302.789183612091
FDQ04,OUT013,618.7886586229592
FDQ47,OUT019,92.03393627764001
FDY14,OUT019,568.1856396283517
